,year,COUNTRY,mount_kba_area,kba,cum_overlap,cum_percPA
29894,1952,LIE,10126161.97,10126161.97,0,0
29895,1952,LKA,4551204726,4551204726,842335659.9,18.5079712
29896,1952,LSO,2304335171,2304335171,0,0
29897,1952,LUX,232316507.7,232316507.7,35516547.2,15.28799979
29898,1952,MAR,37504179888,37504179888,746283904.9,1.989868615
29899,1952,MDA,180346636,180346636,0,0
29900,1952,MDG,88611537586,88611537586,3042415537,3.433430476
29901,1952,MEX,3.22843E+11,3.22843E+11,2483037932,0.769116499
29902,1952,MKD,8242350876,8242350876,906909575.5,11.003045
29903,1952,MLI,3285868932,3285868932,0,0
29904,1952,MMR,1.48533E+11,1.48533E+11,1169344766,0.787260571
29905,1952,MNE,1678384213,1678384213,413246225.6,24.62167021
29906,1952,MNG,71364037020,71364037020,0,0
29907,1952,MNP,16117677043,16117677043,0,0
29908,1952,MOZ,9708529683,9708529683,4074586440,41.96914026
29909,1952,MRT,1031775463,1031775463,0,0
29910,1952,MSR,16169993.68,16169993.68,0,0
29911,1952,MTQ,545233023.2,545233023.2,0,0
29912,1952,MUS,600031743.6,600031743.6,2029805.324,0.33828299
29913,1952,MWI,18328931222,18328931222,4206262221,22.94875882
29914,1952,MYS,48667368425,48667368425,5031419890,10.33838494
29915,1952,MYT,68455246203,68455246203,0,0
29916,1952,NAM,97455366828,97455366828,0,0
29917,1952,NCL,46860378857,46860378857,122369962.9,0.261137374
29918,1952,NER,78359754158,78359754158,0,0
29919,1952,NGA,14556010427,14556010427,0,0
29920,1952,NIC,21025366012,21025366012,0,0
29921,1952,NOR,14853619458,14853619458,0,0
29922,1952,NPL,32538373082,32538373082,0,0
29923,1952,NZL,1.91888E+11,1.91888E+11,659800693.6,0.343846775
29924,1952,OMN,9355409468,9355409468,0,0
29925,1952,PAK,20064115978,20064115978,0,0
29926,1952,PAN,23004130803,23004130803,0,0
29927,1952,PER,1.74113E+11,1.74113E+11,0,0
29928,1952,PHL,74197946484,74197946484,364894696.7,0.491785439
29929,1952,PNG,39134788419,39134788419,0,0
29930,1952,POL,5961386005,5961386005,22397798.68,0.375714618
29931,1952,PRI,1885563155,1885563155,203653558.1,10.80067552
29932,1952,PRK,1127710544,1127710544,0,0
29933,1952,PRT,13507032417,13507032417,0,0
29934,1952,PRY,4814143497,4814143497,0,0
29935,1952,PSE,1899381100,1899381100,0,0
29936,1952,PYF,126371282.6,126371282.6,0,0
29937,1952,REU,1375671690,1375671690,0,0
29938,1952,ROU,29660168249,29660168249,56012804.81,0.188848574
29939,1952,RUS,4.51294E+11,4.51294E+11,22912629115,5.077091308
29940,1952,RWA,5809084522,5809084522,2209364114,38.0329139
29941,1952,SAU,25307037331,25307037331,0,0
29942,1952,SDN,9534571050,9534571050,8399680300,88.09709694
29943,1952,SEN,8543309588,8543309588,0,0
29944,1952,SGS,3496304723,3496304723,0,0
29945,1952,SHN,188119019.5,188119019.5,0,0
29946,1952,SJM,59328163374,59328163374,0,0
29947,1952,SLB,6998809470,6998809470,0,0
29948,1952,SLE,4209833796,4209833796,540068954.7,12.82874767
29949,1952,SLV,3202520351,3202520351,0,0
29950,1952,SOM,9617525883,9617525883,0,0
29951,1952,SRB,9924814813,9924814813,1047553.324,0.01055489
29952,1952,SSD,51819760793,51819760793,1168411668,2.254760829
29953,1952,STP,777443271.1,777443271.1,0,0
29954,1952,SUR,39376384561,39376384561,0,0
29955,1952,SVK,12886764181,12886764181,595300.4942,0.004619472
29956,1952,SVN,5008062138,5008062138,825526638.9,16.48395359
29957,1952,SWE,14249867777,14249867777,0,0
29958,1952,SWZ,1904360504,1904360504,0,0
29959,1952,SYC,141803298.1,141803298.1,0,0
29960,1952,SYR,5254678484,5254678484,0,0
29961,1952,TCD,1739715614,1739715614,0,0
29962,1952,TGO,2165621490,2165621490,2066959235,95.44415976
29963,1952,THA,81468891068,81468891068,0,0
29964,1952,TJK,8531617644,8531617644,353144313,4.139242143
29965,1952,TKM,15616698481,15616698481,2700612770,17.29310951
29966,1952,TLS,5335904599,5335904599,0,0
29967,1952,TON,70322026.57,70322026.57,0,0
29968,1952,TTO,537181760.9,537181760.9,20491240.49,3.814582323
29969,1952,TUN,9491864350,9491864350,4627607128,48.75340563
29970,1952,TUR,39446693366,39446693366,0,0
29971,1952,TWN,6513135462,6513135462,0,0
29972,1952,TZA,1.79575E+11,1.79575E+11,91962265100,51.21092219
29973,1952,UGA,21904875127,21904875127,18273136790,83.42041068
29974,1952,UKR,3832586985,3832586985,0,0
29975,1952,USA,4.36424E+11,4.36424E+11,15371068199,3.52205157
29976,1952,UZB,15860987882,15860987882,274504624.1,1.730690586
29977,1952,VCT,214303794,214303794,32059809.28,14.95998213
29978,1952,VEN,1.81588E+11,1.81588E+11,3864531485,2.128189181
29979,1952,VGB,9338983.318,9338983.318,0,0
29980,1952,VIR,29303051.36,29303051.36,0,0
29981,1952,VNM,33351781153,33351781153,0,0
29982,1952,VUT,3832428910,3832428910,0,0
29983,1952,WSM,1102962723,1102962723,0,0
29984,1952,YEM,1930342980,1930342980,0,0
29985,1952,ZAF,1.80058E+11,1.80058E+11,31484762426,17.48593638
29986,1952,ZMB,38977467606,38977467606,702210.7026,0.001801581
29987,1952,ZWE,14490246292,14490246292,1155950361,7.977437633
29988,1952,NA,8071363525,8071363525,0,0
29989,1953,AFG,16331460902,16331460902,6768763.416,0.04144616
29990,1953,AGO,18350580764,18350580764,0,0
29991,1953,ALB,6981720191,6981720191,3008514.345,0.043091305
29992,1953,AND,474631265.5,474631265.5,0,0
29993,1953,ARE,122931159.8,122931159.8,0,0
29994,1953,ARG,1.41206E+11,1.41206E+11,23508294047,16.64818779
29995,1953,ARM,11021516898,11021516898,0,0
29996,1953,ASM,2522538123,2522538123,0,0
29997,1953,ATA,31399811.85,31399811.85,0,0
29998,1953,ATF,2627109984,2627109984,0,0
29999,1953,AUS,1.12166E+11,1.12166E+11,4630832.109,0.00412856
30000,1953,AUT,12632799987,12632799987,10998914.83,0.087066326
30001,1953,AZE,11698672988,11698672988,178232987.7,1.523531668
30002,1953,BDI,1140478579,1140478579,362733881.6,31.80540944
30003,1953,BEL,3229304257,3229304257,30191876.2,0.934934394
30004,1953,BES,40883902.37,40883902.37,0,0
30005,1953,BFA,79401708.17,79401708.17,79396579.61,99.993541
30006,1953,BGD,1333561822,1333561822,0,0
30007,1953,BGR,23713397484,23713397484,492813025.8,2.078205058
30008,1953,BIH,982214131.5,982214131.5,0,0
30009,1953,BLZ,24137903141,24137903141,303546625.4,1.257551758
30010,1953,BOL,1.38246E+11,1.38246E+11,846571474.7,0.612367049
30011,1953,BRA,4.20208E+11,4.20208E+11,3327855898,0.791953548
30012,1953,BRN,1736355118,1736355118,218847029.9,12.60381748
30013,1953,BTN,13806202681,13806202681,0,0
30014,1953,BWA,8916372422,8916372422,0,0
30015,1953,CAF,36174744975,36174744975,34647507438,95.7781664
30016,1953,CAN,62756754478,62756754478,997974793.4,1.590226903
30017,1953,CHE,5464191470,5464191470,170311948.8,3.116873735
30018,1953,CHL,52892758432,52892758432,4900925519,9.265777895
30019,1953,CHN,7.16106E+11,7.16106E+11,0,0
30020,1953,CIV,13233237214,13233237214,190498228.7,1.439543671
30021,1953,CMR,13779322218,13779322218,0,0
30022,1953,COD,70458032007,70458032007,19273467978,27.35453635
30023,1953,COG,15310919460,15310919460,3004432703,19.62281045
30024,1953,COK,2600360.171,2600360.171,0,0
30025,1953,COL,94192789942,94192789942,91349618.91,0.096981541
30026,1953,COM,1509128138,1509128138,0,0
30027,1953,CPV,8759049410,8759049410,0,0
30028,1953,CRI,33687817760,33687817760,0,0
30029,1953,CUB,6618478570,6618478570,0,0
30030,1953,CYP,1938793668,1938793668,0,0
30031,1953,CZE,6943852822,6943852822,60791022.74,0.875465311
30032,1953,DEU,23340999970,23340999970,647283654.5,2.773161627
30033,1953,DJI,548131161.6,548131161.6,0,0
30034,1953,DMA,233350928.1,233350928.1,0,0
30035,1953,DOM,7378792838,7378792838,0,0
30036,1953,DZA,1.86065E+11,1.86065E+11,0,0
30037,1953,ECU,97748622037,97748622037,0,0
30038,1953,EGY,28131495821,28131495821,0,0
30039,1953,ERI,10652979757,10652979757,0,0
30040,1953,ESP,1.80743E+11,1.80743E+11,816940013,0.451988883
30041,1953,ETH,1.2756E+11,1.2756E+11,0,0
30042,1953,FIN,12288036249,12288036249,0,0
30043,1953,FJI,18766331090,18766331090,19832582.35,0.105681725
30044,1953,FLK,424671618,424671618,0,0
30045,1953,FRA,40870705604,40870705604,8382.967403,2.05E-05
30046,1953,FRO,15888262.24,15888262.24,0,0
30047,1953,FSM,149584532.9,149584532.9,0,0
30048,1953,GAB,27142642220,27142642220,0,0
30049,1953,GBR,20261279591,20261279591,863893759.2,4.26376703
30050,1953,GEO,15839349139,15839349139,1120361608,7.073280586
30051,1953,GHA,4357221634,4357221634,746350506.3,17.12904619
30052,1953,GIB,177399899.6,177399899.6,0,0
30053,1953,GIN,3118335866,3118335866,1201423467,38.52771217
30054,1953,GLP,392009845.6,392009845.6,0,0
30055,1953,GNQ,3312094660,3312094660,0,0
30056,1953,GRC,40993725279,40993725279,55241383.25,0.134755704
30057,1953,GRD,33433398.72,33433398.72,15470699.35,46.27318773
30058,1953,GRL,25393699318,25393699318,0,0
30059,1953,GTM,51729613845,51729613845,0,0
30060,1953,GUF,22336553322,22336553322,0,0
30061,1953,GUY,2521603105,2521603105,0,0
30062,1953,HKG,776755434.9,776755434.9,0,0
30063,1953,HMD,391219532.6,391219532.6,0,0
30064,1953,HND,20013192139,20013192139,0,0
30065,1953,HRV,19831243938,19831243938,654976656.1,3.302751245
30066,1953,HTI,4709932936,4709932936,0,0
30067,1953,HUN,4994811143,4994811143,0,0
30068,1953,IDN,2.44273E+11,2.44273E+11,1951869598,0.799051005
30069,1953,IND,1.50902E+11,1.50902E+11,3336135494,2.21079187
30070,1953,IRL,3395766683,3395766683,0,0
30071,1953,IRN,75916321457,75916321457,0,0
30072,1953,IRQ,3770694290,3770694290,0,0
30073,1953,ISL,11275891132,11275891132,2820012689,25.00922239
30074,1953,ISR,7274151186,7274151186,0,0
30075,1953,ITA,59517508330,59517508330,2509984003,4.217219561
30076,1953,JAM,6191755671,6191755671,1254364086,20.2586173
30077,1953,JOR,7503151500,7503151500,0,0
30078,1953,JPN,3.19625E+11,3.19625E+11,16404577451,5.132446189
30079,1953,KAZ,44916991381,44916991381,724155875.4,1.612209218
30080,1953,KEN,60383752799,60383752799,26291185703,43.54016517
30081,1953,KGZ,2159779593,2159779593,714113802.8,33.06419808
30082,1953,KHM,43270945271,43270945271,0,0
30083,1953,KNA,65942608.97,65942608.97,0,0
30084,1953,KOR,1295433536,1295433536,0,0
30085,1953,LAO,51267444609,51267444609,0,0
30086,1953,LBN,2516835227,2516835227,101966.6988,0.004051386
30087,1953,LBR,11423112135,11423112135,0,0
30088,1953,LBY,3684771.576,3684771.576,0,0
30089,1953,LCA,240337066,240337066,91929151.3,38.25009303
30090,1953,LIE,10126161.97,10126161.97,0,0
30091,1953,LKA,4551204726,4551204726,842335659.9,18.5079712
30092,1953,LSO,2304335171,2304335171,0,0
30093,1953,LUX,232316507.7,232316507.7,35516547.2,15.28799979
30094,1953,MAR,37504179888,37504179888,746283904.9,1.989868615
30095,1953,MDA,180346636,180346636,0,0
30096,1953,MDG,88611537586,88611537586,4763767355,5.37601252
30097,1953,MEX,3.22843E+11,3.22843E+11,2483037932,0.769116499
30098,1953,MKD,8242350876,8242350876,906909575.5,11.003045
30099,1953,MLI,3285868932,3285868932,0,0
30100,1953,MMR,1.48533E+11,1.48533E+11,1169344766,0.787260571
30101,1953,MNE,1678384213,1678384213,413246225.6,24.62167021
30102,1953,MNG,71364037020,71364037020,0,0
30103,1953,MNP,16117677043,16117677043,0,0
30104,1953,MOZ,9708529683,9708529683,4074586440,41.96914026
30105,1953,MRT,1031775463,1031775463,0,0
30106,1953,MSR,16169993.68,16169993.68,0,0
30107,1953,MTQ,545233023.2,545233023.2,0,0
30108,1953,MUS,600031743.6,600031743.6,2029805.324,0.33828299
30109,1953,MWI,18328931222,18328931222,4206262221,22.94875882
30110,1953,MYS,48667368425,48667368425,5031419890,10.33838494
30111,1953,MYT,68455246203,68455246203,0,0
30112,1953,NAM,97455366828,97455366828,0,0
30113,1953,NCL,46860378857,46860378857,122369962.9,0.261137374
30114,1953,NER,78359754158,78359754158,0,0
30115,1953,NGA,14556010427,14556010427,0,0
30116,1953,NIC,21025366012,21025366012,0,0
30117,1953,NOR,14853619458,14853619458,0,0
30118,1953,NPL,32538373082,32538373082,0,0
30119,1953,NZL,1.91888E+11,1.91888E+11,679470672.8,0.354097536
30120,1953,OMN,9355409468,9355409468,0,0
30121,1953,PAK,20064115978,20064115978,0,0
30122,1953,PAN,23004130803,23004130803,0,0
30123,1953,PER,1.74113E+11,1.74113E+11,0,0
30124,1953,PHL,74197946484,74197946484,364894696.7,0.491785439
30125,1953,PNG,39134788419,39134788419,0,0
30126,1953,POL,5961386005,5961386005,26987958.92,0.452712824
30127,1953,PRI,1885563155,1885563155,203653558.1,10.80067552
30128,1953,PRK,1127710544,1127710544,0,0
30129,1953,PRT,13507032417,13507032417,0,0
30130,1953,PRY,4814143497,4814143497,0,0
30131,1953,PSE,1899381100,1899381100,0,0
30132,1953,PYF,126371282.6,126371282.6,0,0
30133,1953,REU,1375671690,1375671690,0,0
30134,1953,ROU,29660168249,29660168249,56726143.73,0.191253614
30135,1953,RUS,4.51294E+11,4.51294E+11,22912629115,5.077091308
30136,1953,RWA,5809084522,5809084522,2209364114,38.0329139
30137,1953,SAU,25307037331,25307037331,0,0
30138,1953,SDN,9534571050,9534571050,8399680300,88.09709694
30139,1953,SEN,8543309588,8543309588,0,0
30140,1953,SGS,3496304723,3496304723,0,0
30141,1953,SHN,188119019.5,188119019.5,0,0
30142,1953,SJM,59328163374,59328163374,0,0
30143,1953,SLB,6998809470,6998809470,0,0
30144,1953,SLE,4209833796,4209833796,540068954.7,12.82874767
30145,1953,SLV,3202520351,3202520351,0,0
30146,1953,SOM,9617525883,9617525883,0,0
30147,1953,SRB,9924814813,9924814813,1047553.324,0.01055489
30148,1953,SSD,51819760793,51819760793,1168411668,2.254760829
30149,1953,STP,777443271.1,777443271.1,0,0
30150,1953,SUR,39376384561,39376384561,0,0
30151,1953,SVK,12886764181,12886764181,595300.4942,0.004619472
30152,1953,SVN,5008062138,5008062138,825526638.9,16.48395359
30153,1953,SWE,14249867777,14249867777,0,0
30154,1953,SWZ,1904360504,1904360504,0,0
30155,1953,SYC,141803298.1,141803298.1,0,0
30156,1953,SYR,5254678484,5254678484,0,0
30157,1953,TCD,1739715614,1739715614,0,0
30158,1953,TGO,2165621490,2165621490,2075182105,95.82386001
30159,1953,THA,81468891068,81468891068,0,0
30160,1953,TJK,8531617644,8531617644,353144313,4.139242143
30161,1953,TKM,15616698481,15616698481,2700612770,17.29310951
30162,1953,TLS,5335904599,5335904599,0,0
30163,1953,TON,70322026.57,70322026.57,0,0
30164,1953,TTO,537181760.9,537181760.9,20491240.49,3.814582323
30165,1953,TUN,9491864350,9491864350,4627607128,48.75340563
30166,1953,TUR,39446693366,39446693366,0,0
30167,1953,TWN,6513135462,6513135462,0,0
30168,1953,TZA,1.79575E+11,1.79575E+11,92043327407,51.25606327
30169,1953,UGA,21904875127,21904875127,18273136790,83.42041068
30170,1953,UKR,3832586985,3832586985,0,0
30171,1953,USA,4.36424E+11,4.36424E+11,15371068199,3.52205157
30172,1953,UZB,15860987882,15860987882,274504624.1,1.730690586
30173,1953,VCT,214303794,214303794,32059809.28,14.95998213
30174,1953,VEN,1.81588E+11,1.81588E+11,3864531485,2.128189181
30175,1953,VGB,9338983.318,9338983.318,0,0
30176,1953,VIR,29303051.36,29303051.36,0,0
30177,1953,VNM,33351781153,33351781153,0,0
30178,1953,VUT,3832428910,3832428910,0,0
30179,1953,WSM,1102962723,1102962723,0,0
30180,1953,YEM,1930342980,1930342980,0,0
30181,1953,ZAF,1.80058E+11,1.80058E+11,31528506800,17.51023103
30182,1953,ZMB,38977467606,38977467606,36240989.86,0.092979334
30183,1953,ZWE,14490246292,14490246292,1155950361,7.977437633
30184,1953,NA,8071363525,8071363525,0,0
30185,1954,AFG,16331460902,16331460902,6768763.416,0.04144616
30186,1954,AGO,18350580764,18350580764,0,0
30187,1954,ALB,6981720191,6981720191,3008514.345,0.043091305
30188,1954,AND,474631265.5,474631265.5,0,0
30189,1954,ARE,122931159.8,122931159.8,0,0
30190,1954,ARG,1.41206E+11,1.41206E+11,23807092835,16.85979219
30191,1954,ARM,11021516898,11021516898,0,0
30192,1954,ASM,2522538123,2522538123,0,0
30193,1954,ATA,31399811.85,31399811.85,0,0
30194,1954,ATF,2627109984,2627109984,0,0
30195,1954,AUS,1.12166E+11,1.12166E+11,4630832.109,0.00412856
30196,1954,AUT,12632799987,12632799987,10998914.83,0.087066326
30197,1954,AZE,11698672988,11698672988,178232987.7,1.523531668
30198,1954,BDI,1140478579,1140478579,362733881.6,31.80540944
30199,1954,BEL,3229304257,3229304257,30191876.2,0.934934394
30200,1954,BES,40883902.37,40883902.37,0,0
30201,1954,BFA,79401708.17,79401708.17,79396579.61,99.993541
30202,1954,BGD,1333561822,1333561822,0,0
30203,1954,BGR,23713397484,23713397484,492813025.8,2.078205058
30204,1954,BIH,982214131.5,982214131.5,0,0
30205,1954,BLZ,24137903141,24137903141,893069960.4,3.69986554
30206,1954,BOL,1.38246E+11,1.38246E+11,846571474.7,0.612367049
30207,1954,BRA,4.20208E+11,4.20208E+11,3327855898,0.791953548
30208,1954,BRN,1736355118,1736355118,218847029.9,12.60381748
30209,1954,BTN,13806202681,13806202681,0,0
30210,1954,BWA,8916372422,8916372422,0,0
30211,1954,CAF,36174744975,36174744975,34647507438,95.7781664
30212,1954,CAN,62756754478,62756754478,998012172.7,1.590286466
30213,1954,CHE,5464191470,5464191470,170311948.8,3.116873735
30214,1954,CHL,52892758432,52892758432,4900925519,9.265777895
30215,1954,CHN,7.16106E+11,7.16106E+11,0,0
30216,1954,CIV,13233237214,13233237214,190498228.7,1.439543671
30217,1954,CMR,13779322218,13779322218,0,0
30218,1954,COD,70458032007,70458032007,19273467978,27.35453635
30219,1954,COG,15310919460,15310919460,3004432703,19.62281045
30220,1954,COK,2600360.171,2600360.171,0,0
30221,1954,COL,94192789942,94192789942,91349618.91,0.096981541
30222,1954,COM,1509128138,1509128138,0,0
30223,1954,CPV,8759049410,8759049410,0,0
30224,1954,CRI,33687817760,33687817760,0,0
30225,1954,CUB,6618478570,6618478570,0,0
30226,1954,CYP,1938793668,1938793668,0,0
30227,1954,CZE,6943852822,6943852822,64409496.23,0.927575769
30228,1954,DEU,23340999970,23340999970,800874251.4,3.431190834
30229,1954,DJI,548131161.6,548131161.6,0,0
30230,1954,DMA,233350928.1,233350928.1,0,0
30231,1954,DOM,7378792838,7378792838,0,0
30232,1954,DZA,1.86065E+11,1.86065E+11,0,0
30233,1954,ECU,97748622037,97748622037,0,0
30234,1954,EGY,28131495821,28131495821,0,0
30235,1954,ERI,10652979757,10652979757,0,0
30236,1954,ESP,1.80743E+11,1.80743E+11,864972612.5,0.478563907
30237,1954,ETH,1.2756E+11,1.2756E+11,0,0
30238,1954,FIN,12288036249,12288036249,0,0
30239,1954,FJI,18766331090,18766331090,19832582.35,0.105681725
30240,1954,FLK,424671618,424671618,0,0
30241,1954,FRA,40870705604,40870705604,45528.39149,0.000111396
30242,1954,FRO,15888262.24,15888262.24,0,0
30243,1954,FSM,149584532.9,149584532.9,0,0
30244,1954,GAB,27142642220,27142642220,0,0
30245,1954,GBR,20261279591,20261279591,3177964139,15.68491331
30246,1954,GEO,15839349139,15839349139,1120361608,7.073280586
30247,1954,GHA,4357221634,4357221634,746350506.3,17.12904619
30248,1954,GIB,177399899.6,177399899.6,0,0
30249,1954,GIN,3118335866,3118335866,2123819443,68.1074629
30250,1954,GLP,392009845.6,392009845.6,0,0
30251,1954,GNQ,3312094660,3312094660,0,0
30252,1954,GRC,40993725279,40993725279,55241383.25,0.134755704
30253,1954,GRD,33433398.72,33433398.72,15470699.35,46.27318773
30254,1954,GRL,25393699318,25393699318,0,0
30255,1954,GTM,51729613845,51729613845,559689.9145,0.001081953
30256,1954,GUF,22336553322,22336553322,0,0
30257,1954,GUY,2521603105,2521603105,0,0
30258,1954,HKG,776755434.9,776755434.9,0,0
30259,1954,HMD,391219532.6,391219532.6,0,0
30260,1954,HND,20013192139,20013192139,0,0
30261,1954,HRV,19831243938,19831243938,654976656.1,3.302751245
30262,1954,HTI,4709932936,4709932936,0,0
30263,1954,HUN,4994811143,4994811143,940442.062,0.018828381
30264,1954,IDN,2.44273E+11,2.44273E+11,1951869598,0.799051005
30265,1954,IND,1.50902E+11,1.50902E+11,3428768175,2.27217774
30266,1954,IRL,3395766683,3395766683,0,0
30267,1954,IRN,75916321457,75916321457,0,0
30268,1954,IRQ,3770694290,3770694290,0,0
30269,1954,ISL,11275891132,11275891132,2820012689,25.00922239
30270,1954,ISR,7274151186,7274151186,0,0
30271,1954,ITA,59517508330,59517508330,2509984003,4.217219561
30272,1954,JAM,6191755671,6191755671,1254364086,20.2586173
30273,1954,JOR,7503151500,7503151500,0,0
